Fájlnév,Kulcs
bba_focus_l_english.yml,ITA_potential_allies_in_the_balkans
bba_focus_l_english.yml,ITA_potential_allies_in_the_balkans_desc
bba_focus_l_english.yml,ITA_albanian_occupation
bba_focus_l_english.yml,ITA_albanian_occupation_desc
bba_focus_l_english.yml,ITA_albanian_oil
bba_focus_l_english.yml,ITA_albanian_oil_desc
bba_focus_l_english.yml,ITA_support_albanian_irredentism
bba_focus_l_english.yml,ITA_support_albanian_irredentism_desc
bba_focus_l_english.yml,ITA_albanian_fascist_militia
bba_focus_l_english.yml,ITA_albanian_fascist_militia_default
bba_focus_l_english.yml,ITA_albanian_fascist_militia_alt
bba_focus_l_english.yml,ITA_albanian_fascist_militia_desc
bba_focus_l_english.yml,ITA_guarantee_austrian_independence
bba_focus_l_english.yml,ITA_guarantee_austrian_independence_desc
bba_focus_l_english.yml,ITA_negotiate_italian_claims
bba_focus_l_english.yml,ITA_negotiate_italian_claims_desc
bba_focus_l_english.yml,ITA_peace_with_ethiopia_tt
bba_focus_l_english.yml,ITA_ENG_must_control_necessary_states_tt
bba_focus_l_english.yml,ITA_FRA_must_control_necessary_states_tt
bba_focus_l_english.yml,ITA_ratify_the_stresa_front
bba_focus_l_english.yml,ITA_ratify_the_stresa_front_desc
bba_focus_l_english.yml,ITA_joint_military_programs
bba_focus_l_english.yml,ITA_joint_military_programs_desc
bba_focus_l_english.yml,ITA_italys_destiny
bba_focus_l_english.yml,ITA_italys_destiny_desc
bba_focus_l_english.yml,ITA_the_eastern_threat
bba_focus_l_english.yml,ITA_the_eastern_threat_desc
bba_focus_l_english.yml,ITA_german_military_cooperation
bba_focus_l_english.yml,ITA_german_military_cooperation_desc
bba_focus_l_english.yml,ITA_sea_wolves_bba
bba_focus_l_english.yml,ITA_sea_wolves_bba_desc
bba_focus_l_english.yml,ITA_secret_weapons
bba_focus_l_english.yml,ITA_secret_weapons_desc
bba_focus_l_english.yml,ITA_treaty_with_germany
bba_focus_l_english.yml,ITA_treaty_with_germany_desc
bba_focus_l_english.yml,ITA_request_control_of_french_territories
bba_focus_l_english.yml,ITA_request_control_of_french_territories_desc
bba_focus_l_english.yml,ITA_befriend_japan
bba_focus_l_english.yml,ITA_befriend_japan_desc
bba_focus_l_english.yml,ITA_italian_irredentism
bba_focus_l_english.yml,ITA_italian_irredentism_desc
bba_focus_l_english.yml,ITA_war_with_france
bba_focus_l_english.yml,ITA_war_with_france_desc
bba_focus_l_english.yml,ITA_war_with_greece
bba_focus_l_english.yml,ITA_war_with_greece_desc
bba_focus_l_english.yml,ITA_war_with_the_uk
bba_focus_l_english.yml,ITA_war_with_the_uk_desc
bba_focus_l_english.yml,ITA_befriend_greece
bba_focus_l_english.yml,ITA_befriend_greece_desc
bba_focus_l_english.yml,ITA_claims_on_turkey_bba
bba_focus_l_english.yml,ITA_claims_on_turkey_bba_desc
bba_focus_l_english.yml,ITA_befriend_turkey
bba_focus_l_english.yml,ITA_befriend_turkey_desc
bba_focus_l_english.yml,ITA_corpo_di_truppe_volontarie
bba_focus_l_english.yml,ITA_corpo_di_truppe_volontarie_desc
bba_focus_l_english.yml,ITA_spanish_italian_alliance
bba_focus_l_english.yml,ITA_spanish_italian_alliance_desc
bba_focus_l_english.yml,ITA_demand_balearic_islands_bba
bba_focus_l_english.yml,ITA_demand_balearic_islands_bba_desc
bba_focus_l_english.yml,ITA_befriend_portugal
bba_focus_l_english.yml,ITA_befriend_portugal_desc
bba_focus_l_english.yml,banda_carita_tt
bba_focus_l_english.yml,ITA_demand_ticino
bba_focus_l_english.yml,ITA_demand_ticino_desc
bba_focus_l_english.yml,ITA_austrian_guarantees_tt
bba_focus_l_english.yml,ITA_all_eth_initial_states_controlled_tt
bba_focus_l_english.yml,ITA_fronte_militare_clandestino_modifier_tt
bba_focus_l_english.yml,ITA_flotta_d_evasione_admiral_traits_tt
bba_focus_l_english.yml,ITA_heroes_of_the_nation_general_traits_tt
bba_focus_l_english.yml,ITA_mussolini_becomes_field_marshal_tt
bba_focus_l_english.yml,ITA_the_italian_liberation_war
bba_focus_l_english.yml,ITA_the_italian_liberation_war_desc
bba_focus_l_english.yml,ITA_fronte_militare_clandestino
bba_focus_l_english.yml,ITA_fronte_militare_clandestino_desc
bba_focus_l_english.yml,ITA_corpo_volontari_della_liberta
bba_focus_l_english.yml,ITA_corpo_volontari_della_liberta_desc
bba_focus_l_english.yml,ITA_the_carabinieri
bba_focus_l_english.yml,ITA_the_carabinieri_desc
bba_focus_l_english.yml,ITA_gappisti
bba_focus_l_english.yml,ITA_gappisti_desc
bba_focus_l_english.yml,ITA_partisan_republics
bba_focus_l_english.yml,ITA_partisan_republics_desc
bba_focus_l_english.yml,ITA_the_kings_finest
bba_focus_l_english.yml,ITA_the_kings_finest_desc
bba_focus_l_english.yml,ITA_grande_rivolta_rurale
bba_focus_l_english.yml,ITA_grande_rivolta_rurale_desc
bba_focus_l_english.yml,ITA_liberation_or_death
bba_focus_l_english.yml,ITA_liberation_or_death_desc
bba_focus_l_english.yml,ITA_independence_rds
bba_focus_l_english.yml,ITA_independence_rds_desc
bba_focus_l_english.yml,ITA_the_italian_social_republic
bba_focus_l_english.yml,ITA_the_italian_social_republic_desc
bba_focus_l_english.yml,ITA_guardia_nazionale_repubblicana
bba_focus_l_english.yml,ITA_guardia_nazionale_repubblicana_desc
bba_focus_l_english.yml,ITA_integrate_polizia_dell_africa_italiana
bba_focus_l_english.yml,ITA_integrate_polizia_dell_africa_italiana_desc
bba_focus_l_english.yml,ITA_anti_partisan_measures
bba_focus_l_english.yml,ITA_anti_partisan_measures_desc
bba_focus_l_english.yml,ITA_all_within_the_state
bba_focus_l_english.yml,ITA_all_within_the_state_desc
bba_focus_l_english.yml,ITA_battaglioni_m
bba_focus_l_english.yml,ITA_battaglioni_m_desc
bba_focus_l_english.yml,ITA_reinforce_the_gustav_line
bba_focus_l_english.yml,ITA_reinforce_the_gustav_line_desc
bba_focus_l_english.yml,ITA_the_social_republic_prevails
bba_focus_l_english.yml,ITA_the_social_republic_prevails_desc
bba_focus_l_english.yml,ITA_independence_rsi
bba_focus_l_english.yml,ITA_independence_rsi_desc
bba_focus_l_english.yml,ITA_regional_development_decision_unlocked_tt
bba_focus_l_english.yml,ITA_via_della_vittoria_extra_states_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_create_units_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_eritrea_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_libya_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_somalia_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_ethiopia_tt
bba_focus_l_english.yml,ITA_strengthen_ascari_corps_ibrahim_farag_mohammed_tt
bba_focus_l_english.yml,ITA_comandante_diavolo_create_units_tt
bba_focus_l_english.yml,ITA_comandante_diavolo_eritrea_tt
bba_focus_l_english.yml,ITA_comandante_diavolo_libya_tt
bba_focus_l_english.yml,ITA_comandante_diavolo_somalia_tt
bba_focus_l_english.yml,ITA_comandante_diavolo_ethiopia_tt
bba_focus_l_english.yml,ITA_new_industrialization_program_factories_required_tt
bba_focus_l_english.yml,ITA_milizia_marittima_di_artiglieria_coastal_forts_tt
bba_focus_l_english.yml,ITA_cooperation_programs_deal_sweden_tt
bba_focus_l_english.yml,ITA_flotta_d_evasione_dockyards_tt
bba_focus_l_english.yml,ITA_the_abyssinian_fiasco_completion_tt
bba_focus_l_english.yml,ITA_solid_progress_completion_tt
bba_focus_l_english.yml,ITA_topple_amhara_rulers_event_chain_tt
bba_focus_l_english.yml,ITA_a_colonial_empire_claims_tt
bba_focus_l_english.yml,generic_ROOT_gains_claim_tt
bba_focus_l_english.yml,generic_ROOT_gains_wargoal_tt
bba_focus_l_english.yml,ITA_masters_of_the_aegean_claims_tt
bba_focus_l_english.yml,ITA_masters_of_the_mediterranean_claims_tt
bba_focus_l_english.yml,ITA_support_albanian_irredentism_subject_effects_tt
bba_focus_l_english.yml,ITA_the_eastern_threat_claims_tt
bba_focus_l_english.yml,ITA_joint_military_programs_two_allies_tt
bba_focus_l_english.yml,ITA_joint_military_programs_one_ally_tt
bba_focus_l_english.yml,ITA_war_with_france_claims_tt
bba_focus_l_english.yml,ITA_war_with_the_uk_claims_tt
bba_focus_l_english.yml,state_is_in_the_mediterranean_sea_tt
bba_focus_l_english.yml,ITA_cooperation_programs_decisions_tt
bba_focus_l_english.yml,ITA_has_completed_cooperation_programs_focus_tt
bba_focus_l_english.yml,ITA_unlocks_decision_cede_aquila_class_destroyers_to_spain_tt
bba_focus_l_english.yml,ITA_midget_submarines_decision_tt
bba_focus_l_english.yml,ITA_monarchia_d_italia
bba_focus_l_english.yml,ITA_monarchia_d_italia_desc
bba_focus_l_english.yml,ITA_new_corporations
bba_focus_l_english.yml,ITA_new_corporations_desc
bba_focus_l_english.yml,ITA_extraction_industry
bba_focus_l_english.yml,ITA_extraction_industry_desc
bba_focus_l_english.yml,ITA_prepare_for_the_coming_wars
bba_focus_l_english.yml,ITA_prepare_for_the_coming_wars_desc
bba_focus_l_english.yml,ITA_mobilize_the_railway_guns
bba_focus_l_english.yml,ITA_mobilize_the_railway_guns_desc
bba_focus_l_english.yml,ITA_bring_back_old_glories
bba_focus_l_english.yml,ITA_bring_back_old_glories_desc
bba_focus_l_english.yml,ITA_new_forms_of_weaponry
bba_focus_l_english.yml,ITA_new_forms_of_weaponry_desc
bba_focus_l_english.yml,ITA_revoke_the_acerbo_law
bba_focus_l_english.yml,ITA_revoke_the_acerbo_law_desc
bba_focus_l_english.yml,ITA_christian_democracy
bba_focus_l_english.yml,ITA_christian_democracy_desc
bba_focus_l_english.yml,ITA_democratic_king
bba_focus_l_english.yml,ITA_democratic_king_desc
bba_focus_l_english.yml,ITA_cooperate_with_moderates
bba_focus_l_english.yml,ITA_cooperate_with_moderates_desc
bba_focus_l_english.yml,ITA_expand_intelligence_services
bba_focus_l_english.yml,ITA_expand_intelligence_services_desc
bba_focus_l_english.yml,ITA_crush_opposition
bba_focus_l_english.yml,ITA_crush_opposition_desc
bba_focus_l_english.yml,ITA_power_to_the_king
bba_focus_l_english.yml,ITA_power_to_the_king_desc
bba_focus_l_english.yml,ITA_disband_the_blackshirts
bba_focus_l_english.yml,ITA_disband_the_blackshirts_desc
bba_focus_l_english.yml,ITA_utilize_the_blackshirts
bba_focus_l_english.yml,ITA_utilize_the_blackshirts_desc
bba_focus_l_english.yml,ITA_expand_the_royal_guard
bba_focus_l_english.yml,ITA_expand_the_royal_guard_desc
bba_focus_l_english.yml,ITA_gloria_al_regno_d_italia
bba_focus_l_english.yml,ITA_gloria_al_regno_d_italia_desc
bba_focus_l_english.yml,ITA_paramilitary_training
bba_focus_l_english.yml,ITA_paramilitary_training_desc
bba_focus_l_english.yml,ITA_seek_papal_support
bba_focus_l_english.yml,ITA_seek_papal_support_desc
bba_focus_l_english.yml,ITA_agents_of_the_church
bba_focus_l_english.yml,ITA_agents_of_the_church_desc
bba_focus_l_english.yml,ITA_strengthen_the_papacy
bba_focus_l_english.yml,ITA_strengthen_the_papacy_desc
bba_focus_l_english.yml,ITA_setting_course
bba_focus_l_english.yml,ITA_setting_course_desc
bba_focus_l_english.yml,ITA_mare_nostrum_bba
bba_focus_l_english.yml,ITA_mare_nostrum_bba_desc
bba_focus_l_english.yml,ITA_auxiliaries
bba_focus_l_english.yml,ITA_auxiliaries_desc
bba_focus_l_english.yml,ITA_the_italian_legions
bba_focus_l_english.yml,ITA_the_italian_legions_desc
bba_focus_l_english.yml,ITA_new_roman_citizens
bba_focus_l_english.yml,ITA_new_roman_citizens_desc
bba_focus_l_english.yml,ITA_all_roads_lead_to_rome
bba_focus_l_english.yml,ITA_all_roads_lead_to_rome_desc
bba_focus_l_english.yml,ITA_the_king_of_the_skies
bba_focus_l_english.yml,ITA_the_king_of_the_skies_desc
bba_focus_l_english.yml,ITA_modern_musculus
bba_focus_l_english.yml,ITA_modern_musculus_desc
bba_focus_l_english.yml,ITA_caligulas_pride
bba_focus_l_english.yml,ITA_caligulas_pride_desc
bba_focus_l_english.yml,ITA_iberian_protection
bba_focus_l_english.yml,ITA_iberian_protection_desc
bba_focus_l_english.yml,ITA_south_american_alliances
bba_focus_l_english.yml,ITA_south_american_alliances_desc
bba_focus_l_english.yml,ITA_the_papacy_reborn
bba_focus_l_english.yml,ITA_the_papacy_reborn_desc
bba_focus_l_english.yml,ITA_deus_vult
bba_focus_l_english.yml,ITA_deus_vult_desc
bba_focus_l_english.yml,ITA_catholic_action
bba_focus_l_english.yml,ITA_catholic_action_desc
bba_focus_l_english.yml,ITA_a_time_for_war
bba_focus_l_english.yml,ITA_a_time_for_war_desc
bba_focus_l_english.yml,ITA_the_holy_lands
bba_focus_l_english.yml,ITA_the_holy_lands_desc
bba_focus_l_english.yml,ITA_the_catholic_dominion
bba_focus_l_english.yml,ITA_the_catholic_dominion_desc
bba_focus_l_english.yml,ITA_unite_the_opposition
bba_focus_l_english.yml,ITA_unite_the_opposition_desc
bba_focus_l_english.yml,ITA_liberate_gramsci
bba_focus_l_english.yml,ITA_liberate_gramsci_desc
bba_focus_l_english.yml,ITA_organize_strikes_in_the_north
bba_focus_l_english.yml,ITA_organize_strikes_in_the_north_desc
bba_focus_l_english.yml,ITA_the_southern_farmlands
bba_focus_l_english.yml,ITA_the_southern_farmlands_desc
bba_focus_l_english.yml,ITA_defy_the_duce
bba_focus_l_english.yml,ITA_defy_the_duce_desc
bba_focus_l_english.yml,ITA_appeal_to_the_bourgeoisie
bba_focus_l_english.yml,ITA_appeal_to_the_bourgeoisie_desc
bba_focus_l_english.yml,ITA_seize_old_equipment
bba_focus_l_english.yml,ITA_seize_old_equipment_desc
bba_focus_l_english.yml,ITA_the_italian_republic
bba_focus_l_english.yml,ITA_the_italian_republic_desc
bba_focus_l_english.yml,ITA_the_popular_front
bba_focus_l_english.yml,ITA_the_popular_front_desc
bba_focus_l_english.yml,ITA_the_garibaldi_legion
bba_focus_l_english.yml,ITA_the_garibaldi_legion_desc
bba_focus_l_english.yml,ITA_gruppi_di_difesa_della_donna
bba_focus_l_english.yml,ITA_gruppi_di_difesa_della_donna_desc
bba_focus_l_english.yml,ITA_a_new_era_for_the_red_shirts
bba_focus_l_english.yml,ITA_a_new_era_for_the_red_shirts_desc
bba_focus_l_english.yml,ITA_pugno_alzato
bba_focus_l_english.yml,ITA_pugno_alzato_desc
bba_focus_l_english.yml,ITA_a_leader_steps_forward
bba_focus_l_english.yml,ITA_a_leader_steps_forward_desc
bba_focus_l_english.yml,ITA_the_path_to_progress
bba_focus_l_english.yml,ITA_the_path_to_progress_desc
bba_focus_l_english.yml,ITA_industrial_socialization
bba_focus_l_english.yml,ITA_industrial_socialization_desc
bba_focus_l_english.yml,ITA_institute_the_five_year_plan
bba_focus_l_english.yml,ITA_institute_the_five_year_plan_desc
bba_focus_l_english.yml,ITA_new_ricostruzione_industriale
bba_focus_l_english.yml,ITA_new_ricostruzione_industriale_desc
bba_focus_l_english.yml,ITA_political_commissars
bba_focus_l_english.yml,ITA_political_commissars_desc
bba_focus_l_english.yml,ITA_common_ground
bba_focus_l_english.yml,ITA_common_ground_desc
bba_focus_l_english.yml,ITA_appease_the_military
bba_focus_l_english.yml,ITA_appease_the_military_desc
bba_focus_l_english.yml,ITA_crush_the_mafia
bba_focus_l_english.yml,ITA_crush_the_mafia_desc
bba_focus_l_english.yml,ITA_empower_the_carabinieri
bba_focus_l_english.yml,ITA_empower_the_carabinieri_desc
bba_focus_l_english.yml,ITA_army_modernization
bba_focus_l_english.yml,ITA_army_modernization_desc
bba_focus_l_english.yml,ITA_union_in_the_party
bba_focus_l_english.yml,ITA_union_in_the_party_desc
bba_focus_l_english.yml,ITA_follow_the_soviet_union
bba_focus_l_english.yml,ITA_follow_the_soviet_union_desc
bba_focus_l_english.yml,ITA_military_cooperation
bba_focus_l_english.yml,ITA_military_cooperation_desc
bba_focus_l_english.yml,ITA_defense_against_capitalism
bba_focus_l_english.yml,ITA_defense_against_capitalism_desc
bba_focus_l_english.yml,ITA_combined_research_effort
bba_focus_l_english.yml,ITA_combined_research_effort_desc
bba_focus_l_english.yml,ITA_special_brigades
bba_focus_l_english.yml,ITA_special_brigades_desc
bba_focus_l_english.yml,ITA_defend_the_land
bba_focus_l_english.yml,ITA_defend_the_land_desc
bba_focus_l_english.yml,ITA_united_anarchist_confederations
bba_focus_l_english.yml,ITA_united_anarchist_confederations_desc
bba_focus_l_english.yml,ITA_the_fight_against_stalinism
bba_focus_l_english.yml,ITA_russian_government_ideology_default
bba_focus_l_english.yml,ITA_russian_government_ideology_alt
bba_focus_l_english.yml,ITA_russian_government_ideology_alt2
bba_focus_l_english.yml,ITA_the_fight_against_stalinism_desc
bba_focus_l_english.yml,ITA_russian_government_ideology_desc_default
bba_focus_l_english.yml,ITA_russian_government_ideology_desc_alt
bba_focus_l_english.yml,ITA_russian_government_ideology_desc_alt2
bba_focus_l_english.yml,ITA_raise_the_peoples
bba_focus_l_english.yml,ITA_raise_the_peoples_desc
bba_focus_l_english.yml,ITA_il_sol_dell_avvenire
bba_focus_l_english.yml,ITA_il_sol_dell_avvenire_desc
bba_focus_l_english.yml,ITA_italian_socialism
bba_focus_l_english.yml,ITA_italian_socialism_desc
bba_focus_l_english.yml,ITA_cooperate_with_the_mafia
bba_focus_l_english.yml,ITA_cooperate_with_the_mafia_desc
bba_focus_l_english.yml,ITA_mafia_abroad
bba_focus_l_english.yml,ITA_mafia_abroad_desc
bba_focus_l_english.yml,ITA_empower_the_unions
bba_focus_l_english.yml,ITA_empower_the_unions_desc
bba_focus_l_english.yml,ITA_production_lines
bba_focus_l_english.yml,ITA_production_lines_desc
bba_focus_l_english.yml,ITA_the_republics_leadership
bba_focus_l_english.yml,ITA_the_republics_leadership_desc
bba_focus_l_english.yml,ITA_bring_back_exiled_intellectuals
bba_focus_l_english.yml,ITA_bring_back_exiled_intellectuals_desc
bba_focus_l_english.yml,ITA_social_stability
bba_focus_l_english.yml,ITA_social_stability_desc
bba_focus_l_english.yml,ITA_aid_for_the_spanish_republic
bba_focus_l_english.yml,ITA_aid_for_the_spanish_republic_desc
bba_focus_l_english.yml,ITA_italia_libera
bba_focus_l_english.yml,ITA_italia_libera_desc
bba_focus_l_english.yml,ITA_european_democracies
bba_focus_l_english.yml,ITA_european_democracies_desc
bba_focus_l_english.yml,ITA_peace_preservation
bba_focus_l_english.yml,ITA_peace_preservation_desc
bba_focus_l_english.yml,ITA_scientific_cooperation
bba_focus_l_english.yml,ITA_scientific_cooperation_desc
bba_focus_l_english.yml,ITA_secure_the_borders
bba_focus_l_english.yml,ITA_secure_the_borders_desc
bba_focus_l_english.yml,ITA_bring_down_fascist_strongholds
bba_focus_l_english.yml,ITA_bring_down_fascist_strongholds_desc
bba_focus_l_english.yml,ITA_reestablish_old_alliances
bba_focus_l_english.yml,ITA_reestablish_old_alliances_desc
bba_focus_l_english.yml,ITA_military_agreements
bba_focus_l_english.yml,ITA_military_agreements_desc
bba_focus_l_english.yml,ITA_the_enemies_of_capitalism
bba_focus_l_english.yml,ITA_the_enemies_of_capitalism_desc
bba_focus_l_english.yml,ITA_the_ethiopian_question
bba_focus_l_english.yml,ITA_the_ethiopian_question_desc
bba_focus_l_english.yml,ITA_abolish_the_colonies
bba_focus_l_english.yml,ITA_abolish_the_colonies_desc
bba_focus_l_english.yml,ITA_cooperatives_for_intensive_exploitation
bba_focus_l_english.yml,ITA_cooperatives_for_intensive_exploitation_desc
bba_focus_l_english.yml,ITA_condemn_colonialism
bba_focus_l_english.yml,ITA_condemn_colonialism_desc
bba_focus_l_english.yml,ITA_new_colonial_policies
bba_focus_l_english.yml,ITA_new_colonial_policies_desc
bba_focus_l_english.yml,ITA_negotiations_with_albania
bba_focus_l_english.yml,ITA_negotiations_with_albania_desc
bba_focus_l_english.yml,ITA_enlist_the_bashkimi_kombetar
bba_focus_l_english.yml,ITA_enlist_the_bashkimi_kombetar_desc
bba_focus_l_english.yml,ITA_the_italian_confederation
bba_focus_l_english.yml,ITA_the_italian_confederation_desc
bba_focus_l_english.yml,ITA_planned_economy
bba_focus_l_english.yml,ITA_planned_economy_desc
bba_focus_l_english.yml,ITA_the_fight_overseas
bba_focus_l_english.yml,ITA_the_fight_overseas_desc
bba_focus_l_english.yml,ITA_irregulars
bba_focus_l_english.yml,ITA_irregulars_desc
bba_focus_l_english.yml,ITA_liberate_the_workers_of_africa
bba_focus_l_english.yml,ITA_liberate_the_workers_of_africa_desc
bba_focus_l_english.yml,ITA_ascari
bba_focus_l_english.yml,ITA_ascari_desc
bba_focus_l_english.yml,ITA_modify_ricostruzione_industriale_dynamic_modifier_ns_intro
bba_focus_l_english.yml,ITA_ricostruzione_industriale_cg_penalty_tt
bba_focus_l_english.yml,ITA_steel_industry_in_terni_ricostruzione_industriale_tt
